UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Binary-Classification
96,100,-0.0004,0.0001,100.0,518.67,642.38,1587.67,1404.62,14.62,21.61,553.93,2388.04,9059.06,1.30,47.31,521.55,2388.05,8131.77,8.4308,0.03,392,2388,100.00,39.06,23.3407,0
96,101,0.0012,0.0003,100.0,518.67,642.07,1585.28,1400.12,14.62,21.61,554.74,2388.03,9051.00,1.30,47.50,521.84,2388.04,8138.31,8.4099,0.03,391,2388,100.00,38.93,23.4168,0
96,102,0.0021,0.0003,100.0,518.67,642.57,1591.95,1401.75,14.62,21.61,553.94,2388.05,9056.19,1.30,47.29,521.93,2388.03,8134.64,8.4233,0.03,392,2388,100.00,38.87,23.3740,0
96,103,0.0006,-0.0000,100.0,518.67,642.54,1585.98,1401.16,14.62,21.61,554.33,2388.07,9059.10,1.30,47.27,521.91,2388.07,8135.97,8.4246,0.03,394,2388,100.00,38.91,23.4543,0
96,104,-0.0009,0.0002,100.0,518.67,642.16,1585.93,1393.97,14.62,21.61,553.75,2388.04,9063.61,1.30,47.34,521.42,2388.10,8142.32,8.4063,0.03,394,2388,100.00,38.77,23.4865,0
96,105,0.0042,0.0003,100.0,518.67,642.06,1587.91,1401.39,14.62,21.61,554.11,2388.09,9053.52,1.30,47.35,522.23,2388.10,8133.67,8.3845,0.03,392,2388,100.00,38.89,23.3565,0
96,106,-0.0012,-0.0002,100.0,518.67,642.63,1587.13,1402.03,14.62,21.61,553.64,2388.09,9049.25,1.30,47.43,521.96,2388.02,8134.67,8.4254,0.03,392,2388,100.00,38.78,23.3810,0
96,107,-0.0015,-0.0003,100.0,518.67,642.29,1585.79,1405.09,14.62,21.61,554.50,2388.05,9056.58,1.30,47.34,521.82,2388.10,8137.89,8.4266,0.03,392,2388,100.00,38.94,23.3761,0
96,108,0.0001,0.0003,100.0,518.67,642.63,1584.49,1401.33,14.62,21.61,554.02,2388.12,9051.29,1.30,47.35,521.95,2388.03,8134.12,8.4122,0.03,393,2388,100.00,38.78,23.3834,0
96,109,-0.0012,0.0001,100.0,518.67,642.61,1587.60,1405.76,14.62,21.61,554.70,2388.04,9058.14,1.30,47.10,522.15,2388.04,8131.47,8.4175,0.03,393,2388,100.00,38.85,23.3500,0
96,110,0.0035,0.0001,100.0,518.67,643.03,1590.80,1402.39,14.62,21.61,554.28,2388.09,9058.84,1.30,47.31,521.82,2388.07,8135.66,8.4697,0.03,390,2388,100.00,39.01,23.2926,0
96,111,-0.0004,0.0003,100.0,518.67,642.63,1584.15,1402.37,14.62,21.61,553.77,2388.05,9048.45,1.30,47.35,521.90,2388.03,8129.89,8.4007,0.03,393,2388,100.00,38.76,23.3390,0
96,112,0.0012,-0.0004,100.0,518.67,642.43,1586.49,1404.64,14.62,21.61,554.56,2388.06,9055.62,1.30,47.41,522.41,2388.03,8132.35,8.4145,0.03,392,2388,100.00,38.99,23.3810,0
96,113,0.0015,-0.0004,100.0,518.67,642.21,1588.67,1394.61,14.62,21.61,553.76,2388.09,9053.96,1.30,47.31,521.27,2388.09,8133.91,8.4100,0.03,392,2388,100.00,38.83,23.3935,0
96,114,-0.0017,0.0002,100.0,518.67,642.09,1578.21,1406.90,14.62,21.61,553.92,2388.04,9051.45,1.30,47.28,521.28,2388.10,8130.97,8.3812,0.03,394,2388,100.00,39.05,23.4754,0
96,115,0.0005,0.0002,100.0,518.67,642.26,1586.14,1397.24,14.62,21.61,554.07,2388.08,9059.67,1.30,47.52,522.13,2388.11,8132.38,8.4463,0.03,392,2388,100.00,38.96,23.2928,0
96,116,0.0002,0.0003,100.0,518.67,642.40,1584.33,1404.02,14.62,21.61,554.25,2388.08,9053.82,1.30,47.42,522.05,2388.15,8133.56,8.4308,0.03,394,2388,100.00,38.96,23.4760,0
96,117,-0.0026,-0.0001,100.0,518.67,643.06,1592.87,1404.84,14.62,21.61,553.83,2388.06,9051.56,1.30,47.19,521.49,2388.11,8136.07,8.3802,0.03,393,2388,100.00,38.89,23.3787,0
96,118,0.0027,0.0000,100.0,518.67,642.60,1592.72,1401.72,14.62,21.61,554.15,2388.05,9052.38,1.30,47.37,521.75,2388.07,8136.19,8.3988,0.03,393,2388,100.00,38.96,23.3399,0
96,119,0.0002,-0.0001,100.0,518.67,642.58,1594.41,1402.05,14.62,21.61,553.61,2388.09,9049.72,1.30,47.56,522.11,2388.08,8135.82,8.4184,0.03,392,2388,100.00,38.89,23.3445,0
96,120,-0.0026,0.0003,100.0,518.67,641.87,1584.11,1401.98,14.62,21.61,554.03,2388.09,9049.66,1.30,47.35,521.90,2388.09,8135.52,8.4136,0.03,393,2388,100.00,39.08,23.3331,0
96,121,0.0024,-0.0001,100.0,518.67,642.62,1590.51,1407.17,14.62,21.61,554.48,2388.08,9055.74,1.30,47.44,521.99,2388.15,8133.33,8.4206,0.03,392,2388,100.00,39.10,23.3702,0
96,122,-0.0025,0.0001,100.0,518.67,642.43,1586.33,1406.45,14.62,21.61,553.56,2388.09,9058.51,1.30,47.53,521.66,2388.08,8136.50,8.4650,0.03,394,2388,100.00,38.94,23.3937,0
96,123,0.0013,-0.0004,100.0,518.67,642.16,1579.14,1399.02,14.62,21.61,553.06,2388.10,9056.44,1.30,47.19,521.99,2388.04,8130.36,8.4264,0.03,392,2388,100.00,38.78,23.4570,0
96,124,-0.0002,0.0005,100.0,518.67,642.30,1588.64,1402.66,14.62,21.61,554.46,2388.09,9051.31,1.30,47.18,522.15,2388.08,8137.66,8.3967,0.03,392,2388,100.00,39.00,23.3735,0
96,125,-0.0006,-0.0003,100.0,518.67,642.45,1586.77,1398.63,14.62,21.61,553.75,2388.06,9055.58,1.30,47.37,522.18,2388.04,8139.45,8.3956,0.03,392,2388,100.00,38.89,23.3881,0
96,126,-0.0012,0.0002,100.0,518.67,642.66,1582.18,1404.76,14.62,21.61,554.20,2388.11,9047.03,1.30,47.26,521.70,2388.09,8131.43,8.4227,0.03,392,2388,100.00,38.87,23.2889,0
96,127,-0.0008,-0.0003,100.0,518.67,642.01,1587.72,1405.86,14.62,21.61,553.99,2388.02,9044.78,1.30,47.36,522.47,2388.04,8137.82,8.4278,0.03,391,2388,100.00,39.08,23.3712,0
96,128,-0.0031,-0.0002,100.0,518.67,642.48,1583.03,1404.86,14.62,21.61,554.36,2388.05,9054.09,1.30,47.37,521.89,2388.06,8139.31,8.4033,0.03,392,2388,100.00,38.92,23.2672,0
96,129,0.0006,0.0001,100.0,518.67,641.71,1590.58,1405.72,14.62,21.61,553.68,2388.07,9054.16,1.30,47.38,521.80,2388.03,8131.80,8.3721,0.03,392,2388,100.00,39.18,23.3271,0
96,130,0.0009,-0.0001,100.0,518.67,641.85,1580.37,1403.66,14.62,21.61,553.63,2388.05,9052.27,1.30,47.33,521.56,2388.09,8132.27,8.4005,0.03,393,2388,100.00,38.97,23.4149,0
96,131,-0.0000,0.0001,100.0,518.67,642.65,1588.97,1398.80,14.62,21.61,553.99,2388.09,9051.92,1.30,47.16,522.25,2388.08,8129.33,8.4233,0.03,392,2388,100.00,38.88,23.4270,0
96,132,-0.0026,0.0004,100.0,518.67,642.01,1586.74,1406.08,14.62,21.61,554.29,2388.05,9045.45,1.30,47.26,521.57,2388.09,8135.10,8.4102,0.03,392,2388,100.00,38.89,23.4088,0
96,133,0.0017,-0.0004,100.0,518.67,642.49,1579.51,1408.00,14.62,21.61,553.28,2388.08,9052.99,1.30,47.39,521.95,2388.12,8134.17,8.3972,0.03,392,2388,100.00,38.76,23.3097,0
96,134,-0.0000,0.0002,100.0,518.67,642.28,1587.94,1409.30,14.62,21.61,554.57,2388.03,9056.48,1.30,47.21,522.47,2388.02,8136.71,8.4445,0.03,393,2388,100.00,39.08,23.4067,0
96,135,-0.0027,-0.0002,100.0,518.67,642.39,1590.11,1401.91,14.62,21.61,553.30,2388.11,9052.40,1.30,47.51,521.28,2388.04,8129.39,8.3704,0.03,391,2388,100.00,38.82,23.4213,0
96,136,-0.0018,-0.0002,100.0,518.67,642.96,1590.94,1399.60,14.62,21.61,553.98,2388.12,9049.97,1.30,47.41,522.05,2388.08,8133.90,8.3893,0.03,392,2388,100.00,38.94,23.3020,0
96,137,0.0010,0.0003,100.0,518.67,642.24,1585.92,1409.24,14.62,21.61,553.64,2388.05,9055.19,1.30,47.28,522.04,2388.01,8132.43,8.4793,0.03,394,2388,100.00,38.97,23.3395,0
96,138,-0.0001,0.0001,100.0,518.67,642.42,1579.23,1400.25,14.62,21.61,554.36,2388.14,9053.60,1.30,47.40,521.79,2388.07,8127.34,8.4099,0.03,393,2388,100.00,39.00,23.3927,0
96,139,0.0030,-0.0003,100.0,518.67,642.01,1577.72,1403.10,14.62,21.61,554.25,2388.08,9055.47,1.30,47.44,522.04,2388.04,8132.30,8.4003,0.03,394,2388,100.00,39.03,23.3759,0
96,140,-0.0001,0.0003,100.0,518.67,642.54,1584.79,1402.76,14.62,21.61,554.15,2388.09,9050.99,1.30,47.48,521.92,2388.03,8130.80,8.4396,0.03,393,2388,100.00,38.74,23.4065,0
96,141,-0.0013,0.0005,100.0,518.67,642.82,1591.08,1399.84,14.62,21.61,554.27,2388.03,9056.87,1.30,47.53,521.47,2388.10,8134.16,8.4485,0.03,392,2388,100.00,38.85,23.3401,0
96,142,-0.0047,0.0002,100.0,518.67,642.66,1584.35,1399.49,14.62,21.61,554.45,2388.10,9053.34,1.30,47.30,521.66,2388.05,8136.42,8.4325,0.03,393,2388,100.00,38.88,23.4319,0
96,143,-0.0000,0.0004,100.0,518.67,642.02,1587.97,1402.18,14.62,21.61,553.97,2388.09,9056.75,1.30,47.51,521.78,2388.07,8137.91,8.4483,0.03,392,2388,100.00,38.90,23.3988,0
96,144,0.0008,-0.0003,100.0,518.67,642.67,1588.24,1399.62,14.62,21.61,553.66,2388.05,9054.00,1.30,47.41,521.82,2388.08,8131.72,8.4331,0.03,394,2388,100.00,38.97,23.2896,0
96,145,-0.0009,0.0001,100.0,518.67,641.85,1585.26,1401.80,14.62,21.61,554.34,2388.06,9053.91,1.30,47.39,521.38,2388.03,8137.24,8.4319,0.03,393,2388,100.00,38.79,23.3414,0
96,146,-0.0017,-0.0002,100.0,518.67,642.59,1588.44,1401.42,14.62,21.61,553.87,2387.96,9045.00,1.30,47.35,521.81,2388.06,8128.65,8.4197,0.03,393,2388,100.00,38.98,23.3508,0
96,147,-0.0023,0.0003,100.0,518.67,642.29,1592.87,1412.14,14.62,21.61,553.97,2388.06,9059.03,1.30,47.41,522.07,2388.14,8137.19,8.4263,0.03,394,2388,100.00,38.81,23.2049,0
96,148,-0.0030,-0.0002,100.0,518.67,641.90,1586.05,1408.75,14.62,21.61,553.91,2388.06,9057.10,1.30,47.53,522.14,2388.10,8129.03,8.4100,0.03,393,2388,100.00,38.78,23.3077,0
96,149,0.0030,-0.0000,100.0,518.67,642.46,1590.93,1406.47,14.62,21.61,554.06,2388.14,9053.11,1.30,47.52,522.58,2388.07,8129.58,8.3940,0.03,395,2388,100.00,39.01,23.2268,0
96,150,-0.0027,0.0001,100.0,518.67,642.44,1590.27,1402.43,14.62,21.61,553.76,2388.03,9055.89,1.30,47.40,521.67,2388.07,8137.28,8.4280,0.03,394,2388,100.00,38.83,23.2503,0
96,151,-0.0013,-0.0001,100.0,518.67,642.50,1593.48,1405.39,14.62,21.61,553.36,2388.05,9052.60,1.30,47.27,521.89,2388.07,8138.44,8.4371,0.03,391,2388,100.00,38.83,23.3448,0
96,152,-0.0025,-0.0000,100.0,518.67,642.53,1592.04,1400.49,14.62,21.61,554.13,2388.05,9054.37,1.30,47.36,521.47,2388.09,8136.27,8.4151,0.03,392,2388,100.00,38.98,23.2782,0
96,153,-0.0002,-0.0002,100.0,518.67,642.06,1587.52,1408.05,14.62,21.61,553.54,2388.06,9061.98,1.30,47.25,521.78,2388.11,8136.50,8.3959,0.03,392,2388,100.00,38.93,23.4154,0
96,154,-0.0014,0.0002,100.0,518.67,642.75,1589.99,1400.36,14.62,21.61,553.98,2388.06,9048.82,1.30,47.52,521.91,2388.09,8136.08,8.4040,0.03,393,2388,100.00,38.91,23.3923,0
96,155,0.0002,0.0001,100.0,518.67,642.38,1583.92,1406.72,14.62,21.61,554.58,2388.07,9053.22,1.30,47.30,521.75,2388.07,8130.94,8.4006,0.03,393,2388,100.00,38.87,23.3241,0
96,156,0.0009,0.0003,100.0,518.67,642.37,1583.54,1407.57,14.62,21.61,553.65,2388.09,9050.73,1.30,47.37,521.87,2388.11,8140.41,8.4164,0.03,392,2388,100.00,38.98,23.3675,0
96,157,0.0015,-0.0001,100.0,518.67,642.35,1590.22,1410.76,14.62,21.61,553.11,2388.10,9056.23,1.30,47.54,521.66,2388.10,8138.87,8.4364,0.03,391,2388,100.00,38.97,23.3997,0
96,158,-0.0004,0.0001,100.0,518.67,642.59,1596.77,1402.30,14.62,21.61,554.10,2388.12,9059.46,1.30,47.32,521.60,2388.13,8141.96,8.4082,0.03,392,2388,100.00,38.84,23.3237,0
96,159,-0.0019,0.0005,100.0,518.67,641.55,1589.51,1406.72,14.62,21.61,553.66,2388.05,9049.14,1.30,47.63,521.47,2388.02,8133.46,8.4536,0.03,393,2388,100.00,38.63,23.2801,0
96,160,-0.0011,-0.0005,100.0,518.67,642.53,1590.14,1405.53,14.62,21.61,554.17,2388.06,9053.91,1.30,47.21,521.74,2388.05,8143.34,8.4119,0.03,392,2388,100.00,38.93,23.3257,0
96,161,-0.0011,0.0002,100.0,518.67,642.09,1587.64,1397.97,14.62,21.61,553.62,2388.08,9054.22,1.30,47.32,521.69,2388.08,8129.80,8.3556,0.03,393,2388,100.00,38.98,23.3516,0
96,162,0.0006,-0.0001,100.0,518.67,642.83,1587.26,1402.90,14.62,21.61,554.26,2388.06,9056.10,1.30,47.29,521.53,2388.04,8136.87,8.4201,0.03,392,2388,100.00,38.96,23.4465,0
96,163,-0.0013,0.0003,100.0,518.67,642.56,1594.68,1404.73,14.62,21.61,554.09,2388.12,9048.07,1.30,47.38,521.45,2388.07,8134.23,8.4490,0.03,393,2388,100.00,38.90,23.2669,0
96,164,-0.0042,0.0001,100.0,518.67,642.65,1581.52,1400.81,14.62,21.61,554.41,2388.06,9052.02,1.30,47.48,521.80,2388.06,8132.89,8.4274,0.03,391,2388,100.00,39.09,23.3750,0
96,165,0.0011,0.0002,100.0,518.67,642.38,1588.95,1398.17,14.62,21.61,553.80,2388.10,9055.06,1.30,47.30,521.85,2388.01,8141.23,8.4299,0.03,394,2388,100.00,38.97,23.3277,0
96,166,0.0008,-0.0004,100.0,518.67,642.98,1588.44,1405.59,14.62,21.61,554.14,2388.09,9055.77,1.30,47.32,521.50,2388.08,8138.55,8.4281,0.03,392,2388,100.00,38.93,23.2091,0
96,167,-0.0038,0.0003,100.0,518.67,642.61,1588.43,1411.68,14.62,21.61,553.90,2388.09,9054.18,1.30,47.31,521.58,2388.10,8133.79,8.4451,0.03,391,2388,100.00,38.76,23.1533,0
96,168,0.0007,0.0003,100.0,518.67,641.91,1588.52,1402.08,14.62,21.61,553.21,2388.08,9046.84,1.30,47.45,522.24,2388.09,8133.49,8.4582,0.03,394,2388,100.00,39.09,23.2941,0
96,169,0.0014,0.0003,100.0,518.67,642.94,1589.72,1402.31,14.62,21.61,554.06,2388.08,9058.02,1.30,47.40,520.99,2388.01,8131.75,8.4197,0.03,392,2388,100.00,38.84,23.3188,0
96,170,-0.0006,0.0002,100.0,518.67,642.37,1586.54,1404.43,14.62,21.61,553.72,2388.07,9062.86,1.30,47.39,521.76,2388.02,8131.96,8.4016,0.03,393,2388,100.00,39.04,23.3343,0
96,171,0.0001,0.0001,100.0,518.67,642.60,1588.47,1410.13,14.62,21.61,553.46,2388.04,9054.97,1.30,47.57,521.58,2388.06,8132.39,8.4132,0.03,393,2388,100.00,38.85,23.1859,0
96,172,-0.0034,0.0001,100.0,518.67,642.59,1586.86,1401.94,14.62,21.61,553.88,2388.02,9060.08,1.30,47.55,521.82,2388.06,8132.79,8.4386,0.03,393,2388,100.00,38.92,23.3152,0
96,173,0.0013,-0.0000,100.0,518.67,642.53,1587.00,1409.96,14.62,21.61,553.47,2388.05,9058.21,1.30,47.29,521.74,2388.04,8136.60,8.4179,0.03,393,2388,100.00,38.97,23.4170,0
96,174,-0.0045,-0.0002,100.0,518.67,642.84,1589.33,1411.87,14.62,21.61,553.84,2388.09,9049.96,1.30,47.46,521.88,2388.09,8133.41,8.4033,0.03,393,2388,100.00,38.89,23.3065,0
96,175,0.0004,0.0000,100.0,518.67,642.03,1585.55,1411.62,14.62,21.61,553.63,2388.09,9052.90,1.30,47.52,521.62,2388.05,8139.13,8.4044,0.03,393,2388,100.00,38.94,23.3393,0
96,176,-0.0005,0.0001,100.0,518.67,642.51,1589.64,1403.19,14.62,21.61,553.96,2388.07,9059.39,1.30,47.44,522.14,2388.06,8137.43,8.4427,0.03,392,2388,100.00,38.93,23.3965,0
96,177,-0.0043,-0.0000,100.0,518.67,643.06,1587.44,1407.18,14.62,21.61,553.75,2388.06,9062.09,1.30,47.41,521.73,2388.04,8135.14,8.4221,0.03,394,2388,100.00,38.69,23.3091,0
96,178,-0.0004,-0.0004,100.0,518.67,642.34,1589.95,1398.25,14.62,21.61,553.09,2388.04,9051.91,1.30,47.46,521.70,2388.06,8136.69,8.4116,0.03,393,2388,100.00,38.81,23.2271,0
96,179,0.0038,-0.0005,100.0,518.67,641.89,1594.64,1399.22,14.62,21.61,553.85,2388.10,9060.71,1.30,47.39,521.43,2388.08,8134.49,8.4141,0.03,392,2388,100.00,38.91,23.4029,0
96,180,-0.0030,0.0000,100.0,518.67,642.61,1592.04,1406.01,14.62,21.61,553.57,2388.13,9059.96,1.30,47.42,521.66,2388.13,8135.00,8.4282,0.03,393,2388,100.00,39.03,23.3085,0
96,181,0.0000,-0.0002,100.0,518.67,642.28,1594.59,1408.63,14.62,21.61,553.48,2388.08,9053.98,1.30,47.42,522.20,2388.11,8137.77,8.4497,0.03,392,2388,100.00,38.93,23.2964,0
96,182,0.0013,0.0005,100.0,518.67,643.18,1591.11,1409.34,14.62,21.60,553.22,2388.06,9052.63,1.30,47.48,521.53,2388.06,8137.52,8.4516,0.03,394,2388,100.00,38.82,23.2967,0
96,183,-0.0011,0.0003,100.0,518.67,642.37,1590.28,1393.76,14.62,21.61,553.41,2388.05,9052.12,1.30,47.30,521.68,2388.07,8132.57,8.4351,0.03,394,2388,100.00,38.91,23.3311,0
96,184,-0.0023,-0.0002,100.0,518.67,642.43,1590.95,1410.64,14.62,21.61,554.28,2388.13,9055.88,1.30,47.38,522.05,2388.09,8136.96,8.4057,0.03,393,2388,100.00,38.82,23.3358,0
96,185,-0.0017,0.0003,100.0,518.67,642.33,1588.04,1409.96,14.62,21.61,553.69,2388.10,9054.88,1.30,47.32,521.91,2388.11,8137.50,8.4484,0.03,394,2388,100.00,38.79,23.3886,0
96,186,-0.0001,-0.0002,100.0,518.67,642.67,1590.90,1397.47,14.62,21.61,553.89,2388.06,9051.15,1.30,47.67,521.48,2388.07,8139.49,8.4146,0.03,394,2388,100.00,38.95,23.2501,0
96,187,-0.0007,-0.0004,100.0,518.67,642.44,1589.64,1406.17,14.62,21.61,554.24,2388.07,9054.73,1.30,47.41,521.24,2388.06,8142.78,8.4396,0.03,392,2388,100.00,38.78,23.3342,0
96,188,0.0018,0.0005,100.0,518.67,643.05,1591.29,1399.90,14.62,21.61,553.43,2388.10,9057.30,1.30,47.55,521.73,2388.08,8131.89,8.4642,0.03,394,2388,100.00,38.95,23.3557,0
96,189,0.0030,0.0005,100.0,518.67,641.80,1593.73,1410.48,14.62,21.61,553.57,2388.05,9057.89,1.30,47.52,521.26,2388.03,8139.49,8.4102,0.03,392,2388,100.00,38.84,23.3311,0
96,190,-0.0017,-0.0001,100.0,518.67,642.38,1592.01,1401.92,14.62,21.61,553.95,2388.08,9055.24,1.30,47.59,521.46,2388.09,8132.31,8.3889,0.03,393,2388,100.00,38.77,23.2473,0
96,191,0.0048,0.0003,100.0,518.67,642.38,1594.90,1405.62,14.62,21.61,553.52,2388.05,9057.06,1.30,47.46,521.76,2388.10,8138.96,8.4418,0.03,394,2388,100.00,38.90,23.2422,0
96,192,-0.0017,0.0003,100.0,518.67,642.42,1595.78,1409.35,14.62,21.61,553.44,2388.07,9055.64,1.30,47.32,521.32,2388.05,8135.91,8.4307,0.03,394,2388,100.00,38.93,23.2574,0
96,193,0.0020,0.0003,100.0,518.67,642.82,1589.43,1402.98,14.62,21.61,553.11,2388.03,9049.64,1.30,47.51,521.27,2388.05,8135.83,8.4222,0.03,391,2388,100.00,38.88,23.3713,0
96,194,-0.0013,-0.0005,100.0,518.67,642.05,1588.49,1405.94,14.62,21.61,553.48,2388.11,9058.72,1.30,47.67,521.66,2388.07,8139.36,8.4541,0.03,393,2388,100.00,38.75,23.2109,0
96,195,-0.0035,0.0004,100.0,518.67,642.64,1584.55,1397.43,14.62,21.61,553.70,2388.09,9052.14,1.30,47.44,521.35,2388.11,8137.30,8.4058,0.03,392,2388,100.00,38.83,23.3818,0
96,196,-0.0021,-0.0000,100.0,518.67,643.01,1590.92,1403.48,14.62,21.61,553.74,2388.10,9055.98,1.30,47.41,521.65,2388.13,8135.66,8.4234,0.03,392,2388,100.00,38.70,23.3152,0
96,197,-0.0003,-0.0000,100.0,518.67,642.75,1589.96,1405.73,14.62,21.61,554.01,2388.07,9053.26,1.30,47.36,522.06,2388.08,8133.64,8.4165,0.03,394,2388,100.00,38.83,23.3274,0
96,198,-0.0002,0.0003,100.0,518.67,642.91,1595.02,1405.19,14.62,21.61,553.36,2388.09,9049.58,1.30,47.64,521.13,2388.13,8139.95,8.4286,0.03,391,2388,100.00,38.75,23.3566,0
96,199,0.0018,0.0004,100.0,518.67,642.42,1586.01,1413.25,14.62,21.61,553.67,2388.10,9062.53,1.30,47.61,521.74,2388.07,8140.50,8.4497,0.03,393,2388,100.00,38.80,23.2648,0
96,200,0.0001,0.0000,100.0,518.67,642.38,1587.91,1408.98,14.62,21.61,553.80,2388.08,9054.33,1.30,47.45,522.18,2388.08,8134.24,8.4277,0.03,393,2388,100.00,38.92,23.2778,0
96,201,-0.0053,0.0002,100.0,518.67,642.33,1584.08,1408.39,14.62,21.61,553.50,2388.10,9053.07,1.30,47.62,521.53,2388.10,8133.30,8.4329,0.03,392,2388,100.00,38.85,23.3444,0
96,202,-0.0020,0.0003,100.0,518.67,642.69,1586.55,1414.38,14.62,21.61,553.54,2388.11,9057.52,1.30,47.40,521.89,2388.09,8139.39,8.4305,0.03,394,2388,100.00,38.85,23.4283,0
96,203,0.0013,-0.0003,100.0,518.67,643.27,1593.37,1409.24,14.62,21.61,553.55,2388.09,9054.95,1.30,47.63,520.91,2388.07,8136.49,8.4474,0.03,393,2388,100.00,38.73,23.3369,0
96,204,0.0011,0.0001,100.0,518.67,642.50,1592.98,1406.45,14.62,21.61,553.75,2388.14,9059.32,1.30,47.48,522.02,2388.09,8134.30,8.4893,0.03,393,2388,100.00,38.82,23.2849,0
96,205,0.0005,0.0002,100.0,518.67,642.72,1592.60,1408.81,14.62,21.61,553.95,2388.10,9049.67,1.30,47.41,521.50,2388.16,8135.51,8.4346,0.03,393,2388,100.00,38.76,23.2738,0
96,206,-0.0012,0.0003,100.0,518.67,642.54,1592.56,1403.51,14.62,21.61,553.57,2388.04,9056.35,1.30,47.58,522.40,2388.14,8136.34,8.4780,0.03,393,2388,100.00,38.78,23.3350,0
96,207,0.0006,-0.0002,100.0,518.67,642.07,1592.26,1403.63,14.62,21.61,553.25,2388.08,9055.04,1.30,47.75,521.71,2388.09,8136.44,8.4353,0.03,394,2388,100.00,38.77,23.2998,0
96,208,0.0011,-0.0002,100.0,518.67,642.83,1588.47,1406.82,14.62,21.61,553.60,2388.11,9057.58,1.30,47.57,521.41,2388.05,8140.63,8.4527,0.03,393,2388,100.00,38.99,23.3790,0
96,209,0.0045,-0.0003,100.0,518.67,642.50,1591.09,1408.98,14.62,21.61,553.95,2388.10,9065.05,1.30,47.49,521.73,2388.05,8133.57,8.4306,0.03,391,2388,100.00,38.88,23.3356,0
96,210,-0.0042,-0.0003,100.0,518.67,642.69,1585.77,1401.37,14.62,21.61,553.37,2388.09,9060.23,1.30,47.27,521.12,2388.10,8132.29,8.4417,0.03,393,2388,100.00,38.81,23.2124,0
96,211,0.0000,0.0000,100.0,518.67,642.70,1590.85,1410.33,14.62,21.61,552.67,2388.08,9052.98,1.30,47.48,521.48,2388.12,8138.39,8.4341,0.03,393,2388,100.00,38.64,23.3123,0
96,212,0.0009,0.0002,100.0,518.67,642.53,1588.67,1403.79,14.62,21.61,553.83,2388.08,9057.51,1.30,47.58,522.14,2388.08,8138.41,8.4328,0.03,392,2388,100.00,38.79,23.2464,0
96,213,-0.0017,-0.0002,100.0,518.67,642.72,1592.56,1409.29,14.62,21.61,553.13,2388.20,9048.51,1.30,47.46,521.32,2388.13,8133.49,8.4211,0.03,393,2388,100.00,39.03,23.2575,0
96,214,0.0006,-0.0002,100.0,518.67,642.27,1594.68,1407.56,14.62,21.61,553.49,2388.07,9058.43,1.30,47.73,521.20,2388.15,8142.20,8.4206,0.03,393,2388,100.00,38.76,23.3875,0
96,215,-0.0007,-0.0002,100.0,518.67,642.38,1592.23,1405.12,14.62,21.61,553.42,2388.09,9060.43,1.30,47.35,520.99,2388.10,8131.59,8.4320,0.03,393,2388,100.00,38.85,23.3707,0
96,216,-0.0028,0.0003,100.0,518.67,642.42,1584.19,1404.22,14.62,21.61,553.32,2388.16,9054.72,1.30,47.62,520.68,2388.08,8133.15,8.4846,0.03,393,2388,100.00,38.82,23.3681,0
96,217,0.0005,-0.0001,100.0,518.67,642.59,1587.44,1408.70,14.62,21.61,552.91,2388.10,9060.30,1.30,47.62,521.98,2388.14,8143.12,8.4416,0.03,391,2388,100.00,38.82,23.3539,0
96,218,-0.0026,0.0000,100.0,518.67,642.37,1595.46,1407.35,14.62,21.61,553.75,2388.11,9056.97,1.30,47.67,521.33,2388.07,8134.67,8.4109,0.03,394,2388,100.00,38.67,23.2277,0
96,219,-0.0021,0.0002,100.0,518.67,642.26,1586.61,1406.28,14.62,21.61,553.95,2388.17,9063.21,1.30,47.62,521.03,2388.15,8135.35,8.4506,0.03,394,2388,100.00,38.79,23.2347,0
96,220,-0.0005,0.0000,100.0,518.67,642.18,1589.60,1407.02,14.62,21.61,553.43,2388.15,9058.46,1.30,47.36,521.65,2388.06,8134.97,8.4345,0.03,393,2388,100.00,38.74,23.2151,0
96,221,0.0008,-0.0001,100.0,518.67,642.92,1589.96,1408.78,14.62,21.61,553.37,2388.07,9057.41,1.30,47.45,521.79,2388.11,8136.61,8.4235,0.03,392,2388,100.00,38.83,23.2941,0
96,222,-0.0044,-0.0003,100.0,518.67,642.59,1593.67,1412.84,14.62,21.61,553.14,2388.07,9054.49,1.30,47.43,520.98,2388.09,8138.75,8.4332,0.03,393,2388,100.00,38.81,23.2502,0
96,223,0.0047,-0.0005,100.0,518.67,642.85,1585.36,1412.16,14.62,21.61,553.62,2388.10,9061.77,1.30,47.58,521.30,2388.12,8135.02,8.4688,0.03,395,2388,100.00,38.87,23.3303,0
96,224,0.0022,0.0001,100.0,518.67,642.96,1589.19,1407.43,14.62,21.61,552.77,2388.06,9047.72,1.30,47.60,521.36,2388.10,8133.30,8.4571,0.03,393,2388,100.00,38.86,23.3637,0
